,Category,Location,Restaurant,UserID,Menu,Review,Date,Total,Taste,Quantity,Delivery
16,치킨,운정1동,피자이탈리-운정점,sj**님,포테이토 R /1,리뷰파스타감사합니다 맛잇구 잘먹엇어용!,5일 전,5,5,5,5
17,치킨,운정1동,피자이탈리-운정점,sl**님,"피치세트R（클래식피자R＋핫크리스피＋음료500ml）/1(피자선택(페퍼로니),치킨 선택(핫 크리스피),음료선택(코카콜라 1.25L),도우 추가선택(씬도우 변경))",잘먹었습니다~번창하세요,5일 전,5,5,5,5
18,치킨,운정1동,피자이탈리-운정점,tp**님,"반반 피자L（13인치.음료별도）/1(반 피자선택 1(직화스테이크&쉬림프),반 피자선택 2(페퍼로니),도우추가선택(치즈크러스트 L),토핑추가선택(치즈 100g),소스 추가선택(피클,갈릭 2개))",엄청맛있어요 양도많고 배불리 잘먹었습니다~,5일 전,5,5,5,5
19,치킨,운정1동,피자이탈리-운정점,bm**님,직화스테이크&쉬림프 L/1(도우추가선택(씬도우 변경)),새우도 통통하고 미트도 불맛나고 맛있어요. 치즈오븐스파게티 정말 너무너무 맛있어요,5일 전,5,5,5,5
20,치킨,운정1동,피자이탈리-운정점,ka**님,"트리콜로레 R/1(도우 추가선택(씬도우 변경)),1주년기념 핫 크리스피/1(치킨 선택(핫 크리스피 순살))",잘먹었습니다~~~~,5일 전,5,5,5,5
21,치킨,운정1동,피자이탈리-운정점,ba**님,"반반 피자L（13인치.음료별도）/1(반 피자선택 1(불고기),반 피자선택 2(페퍼로니),음료선택(코카콜라 1.25L))",오늘은소스가 많이발라졌나봐요 좀짜네요 그래도잘먹었습니다 몇번째시켜먹었네요 스파게티도 잘먹었어요,6일 전,4,5,5,
22,치킨,운정1동,피자이탈리-운정점,s1**님,"페퍼로니 R /1(음료선택(스프라이트 500mL),도우 추가선택(씬도우 변경),토핑추가선택(파인애플 R,치즈 50g))",유치원 꼬마가 먹기에 약간 맵지만 느끼하지 않고 맛있어요~,6일 전,5,5,5,5
23,치킨,운정1동,피자이탈리-운정점,dl**님,페퍼로니 R /1,두번째 주문인데 맛있어요,일주일 전,5,5,5,5
24,치킨,운정1동,피자이탈리-운정점,pj**님,페퍼로니 R /1,맛있어요..... 파스타도 맛있고 페퍼로니 피자 잘 안 먹는데 다음에 또 시켜먹을거에여 번창 하세용^_^,일주일 전,4,5,5,5
25,치킨,운정1동,피자이탈리-운정점,pw**님,페퍼로니 L /1(토핑추가선택(치즈 50g)),도우가 진짜 괜찮았습니다. 만족해요,일주일 전,5,5,5,5
26,치킨,운정1동,피자이탈리-운정점,fo**님,"반반 피자R（10인치.음료별도）/1(반 피자선택 1(콤비네이션),반 피자선택 2(페퍼로니),토핑추가선택(치즈 50g))",토핑도 많고 엄청잘먹었습니다~!!!,2021년 7월 22일,5,5,5,5
27,치킨,운정1동,피자이탈리-운정점,kc**님,트리콜로레 R/1,맛있어요 ~~~~~~~~,2021년 7월 22일,4,3,3,3
28,치킨,운정1동,피자이탈리-운정점,as**님,"페퍼로니 R /1(음료선택(코카콜라 1.25L),도우 추가선택(골드크러스트 R))",항상 피자는 이탈리에서 ~ 배달빠르고 토핑도 듬뿍♡ 오늘은 점심으로 시켜주니 아이 둘이서 다 먹네요,2021년 7월 22일,5,5,5,5
29,치킨,운정1동,피자이탈리-운정점,ma**님,페퍼로니 R /1(토핑추가선택(치즈 100g)),두번째주문예요~~진짜 페퍼로니맛집인정!!,2021년 7월 21일,5,5,5,5
30,치킨,운정1동,피자이탈리-운정점,lo**님,"갈릭콤보 R/1(도우 추가선택(씬도우 변경)),스프라이트 500mL/1",따뜻하게 배달해주셔서 고맙습니다 바삭한 씬도우와 토핑 완벽 ! 맛있게 잘 먹었습니다 !,2021년 7월 21일,5,5,5,5
31,치킨,운정1동,피자이탈리-운정점,ka**님,페퍼로니 R /1(음료선택(스프라이트 1.5L)),먹느라 급해서 먹기전에 찍는걸 까먹었네요. 맛있게 잘 먹었습니다. 정말 페페로니 올라온 양을 보면 볼수록 대박인듯,2021년 7월 20일,5,5,5,5
32,치킨,운정1동,피자이탈리-운정점,dl**님,"반반 피자L（13인치.음료별도）/1(반 피자선택 1(치즈피자),반 피자선택 2(포테이토),음료선택(스프라이트 1.5L),도우추가선택(치즈크러스트 L),소스 추가선택(요거트),사이드 추가 선택(치즈오븐스파게티))",맛있게 잘 먹었습니다!!!,2021년 7월 20일,5,5,5,5
33,치킨,운정1동,피자이탈리-운정점,hj**님,"페퍼로니 R /1(도우 추가선택(치즈크러스트 R)),코카콜라 1.25L/1","12일에 아이가 태어나서 산후조리원에서 아내랑 쉬고있어요. 중간중간 바깥음식이 땡겨서 집에서 자주시켜먹던 페퍼로니피자를 시켰는데, 너무 감동이예요 아내도 산후조리원으로 주문하니 이렇게 센스있게 선물주신거보고 너무 좋아하네요~ 정말 잘먹었습니다 항상 맛있고 배달도 빨라요! 페퍼로니피자 파주 1등 맞습니다! 😃",2021년 7월 19일,5,5,5,5
34,치킨,운정1동,피자이탈리-운정점,pl**님,"트리콜로레 L/1(도우추가선택(치즈크러스트 L)),1주년기념 핫 크리스피/1(치킨 선택(핫 크리스피))",도우 끝까지 부드럽고 맛있었어요. 치즈 크러스트 추가했는데 어찌나 뽀얗고 안짜고 풍미가 있던지👏🏻 치킨도 바삭바삭 매콤하게 맛있고 속살도 부드러웠습니다. 다음에 또 시키겠습니다.,2021년 7월 19일,5,5,5,5
35,치킨,운정1동,피자이탈리-운정점,wl**님,"반반 피자L（13인치.음료별도）/1(반 피자선택 1(콤비네이션),반 피자선택 2(페퍼로니),음료선택(코카콜라 1.25L))","앞으로 피자는 요기요!! 먹다보니 도우가 핑크ㅎ 딸기맛? 엥? 피자박스에 홍미쌀 도우라고 나중에서야 봤네요^^ 먹는 재미도 있고, 무엇보다 맛도 최고에요~ 그 인정받기 어렵다는 중딩아들 입맛도 인정!! 서비스 스파게티도 잘 먹었습니다ㅎ",2021년 7월 18일,5,5,5,5
36,치킨,운정1동,피자이탈리-운정점,la**님,콤비네이션 R /1(도우 추가선택(씬도우 변경)),처음 주문했는데 너무 맛있었어요 정신없이 먹다가 사진찍는걸 깜빡했네요ㅠ 딸이랑 남편도 맛있다고 잘 먹네요ㅎ 재주문 의향200%입니다,2021년 7월 18일,5,5,5,5
37,치킨,운정1동,피자이탈리-운정점,rl**님,베이컨체다치즈 R /1,처음 시켜봤는데 이쁜 피자가 오네용,2021년 7월 17일,5,5,5,5
38,치킨,운정1동,피자이탈리-운정점,do**님,고구마 R /1(음료선택(코카콜라 1.25L)),지난번에 이어 두번째 고구마피자에요. 고구마무스가 듬뿍이라 달콤하면서 소스는 토마토 소스라 새콤해요. 도우도 핑크핑크한게 얇고 쫄깃해서 엣지도 부담없네요. 리뷰서비스로 사이드 업그레이드해서 배부르게 먹었어요. 갑자기 비가 쏟아져서 배달이 늦으려나했는데 다행히 예상 도착시간에는 맞게 왔네요. 다음번엔 리뷰에 언급되어있는 인기 피자들 중에 한번 시켜볼게요. #식후감,2021년 7월 17일,5,5,5,5
39,치킨,운정1동,피자이탈리-운정점,ba**님,"반반 피자L（13인치.음료별도）/1(반 피자선택 1(도이치휠렛),반 피자선택 2(이탈리안갈릭스테이크),음료선택(코카콜라 1.25L),소스 추가선택(피클 2개)),베이컨체다치즈 L /1",처음시켰는데 푸짐하니 좋네요~써비스 잘먹을께요~,2021년 7월 17일,5,5,5,5
40,치킨,운정1동,피자이탈리-운정점,de**님,페퍼로니 R /1,역시 맛있어요~~~,2021년 7월 17일,5,5,5,5
41,치킨,운정1동,피자이탈리-운정점,ki**님,"알리오올리오/1(파스타 추가 선택(새우5마리 추가,빠네빵 추가)),1주년기념 핫 크리스피/1(치킨 선택(핫 크리스피 순살))",저번에 먹어보고 파스타 넘 맛있어서 또 주문했는데 치킨도 맛있네요 믿고 시킬 수 있는 집 생겨서 넘 좋습니다ㅎㅎ,2021년 7월 17일,5,5,5,5
42,치킨,운정1동,피자이탈리-운정점,da**님,페퍼로니 R /1(음료선택(스프라이트 1.5L)),역시 페퍼로니피자는 여기가 최고네요,2021년 7월 17일,5,5,5,5
43,치킨,운정1동,피자이탈리-운정점,ju**님,트리콜로레 L/1,세상에나. 숨을 쉴 수 없습니다. 너무나도 맛있는 피자를 제가 이 돈을 내고 먹어도 되는 걸까요? 진짜 너무 맛있어요 인생 피자입니다.... 앞으로 피자 시킬때 여기서만 시킬게요 치즈오븐스파게티도 너무 잘 먹었습니다!!! 너무 감사합니다 오래오래 장사해주세요❤️❤️,2021년 7월 16일,5,5,5,5
44,치킨,운정1동,피자이탈리-운정점,fc**님,트리콜로레 R/1(음료선택(코카콜라 500mL)),피자 정말 맛있네요ㅎ 최고👍,2021년 7월 16일,5,5,5,5
45,치킨,운정1동,피자이탈리-운정점,ki**님,"피치세트R（클래식피자R＋핫크리스피＋음료500ml）/1(피자선택(고구마피자),치킨 선택(핫 크리스피),음료선택(스프라이트 500mL),도우 추가선택(치즈크러스트R))",오늘 처음 시켜 봤는데 맛있네요~ 다음에 또 시켜 먹어야겠네요~~^^,2021년 7월 16일,5,5,5,5
46,치킨,운정1동,피자이탈리-운정점,tu**님,트리콜로레 L/1(음료선택(스프라이트 1.5L)),이번 메뉴는 처음 시켰는데 가족 모두 맛있다고 먹었네요,2021년 7월 16일,5,5,5,5
47,치킨,운정1동,피자이탈리-운정점,tl**님,콤비네이션 L /1,맛있게 잘먹었습니다,2021년 7월 16일,5,5,5,5
48,치킨,운정1동,피자이탈리-운정점,gn**님,"페퍼로니 R /1,생맥주 1000cc/1",피자 진짜 맛잇어요 ㅠㅠ 이벤트로 주신 스파게티도 잘 먹엇습니당,2021년 7월 15일,5,5,5,5
49,치킨,운정1동,피자이탈리-운정점,ar**님,페퍼로니 L /1(음료선택(스프라이트 1.5L)),정신없이 오자마자 먹고서는 리뷰생각해서 뒤늦게 사진찍엇네요 ㅎㅎ 페퍼로니 너무 맛나게 잘먹엇습니다 담에도 잘부탁해용,2021년 7월 15일,5,5,5,5
50,치킨,운정1동,피자이탈리-운정점,93**님,하와이언 R /1,배달이 늦진 않았는데 신기하게도 피자가 식어서 왔어요! 치즈의 늘어짐이 하나도 없어서 아쉽지만 아쉬운대로 렌지에 돌려먹었어요 오랜맘에 먹는 하와이안피자 상큼하니 기분좋은 맛ㅇㅣ에요 잘 먹었습니다~!,2021년 7월 15일,4,4,5,4
51,치킨,운정1동,피자이탈리-운정점,zi**님,불고기 L /1(도우추가선택(골드크러스트 L)),깔끔하고 피클도 맛있고 불고기 피자 좋아하는 딸도 맛있게 먹었어요~ 양도 넉넉하고 서비스 스파게티도 좋았어요 대신 추가로 골드 크러스트?! 피*헛의 골드 크러스트를 상상하고 시킨 제 잘못이지만 고구마무스가 제가 싫어하는 인위적인 맛이 나서 그건 비추에요 추가 4000원이 좀 비싸게 느껴졌어요 차라리 치즈 크로스트로 시킬걸 ㅠㅠ 다음인 씬 피자 시켜보려구요~ 배달도 예상시간보다 15분 빨리 와서 좋았어요~,2021년 7월 15일,5,4,5,5
52,치킨,운정1동,피자이탈리-운정점,mu**님,"반반 피자R（10인치.음료별도）/1(반 피자선택 1(슈퍼슈프림),반 피자선택 2(도이치휠렛),음료선택(스프라이트 500mL))",토핑 너무 풍부해요. 빵도우 빨간색뭐예요?먹다보다 발견했네요. 스파게티도 시판아니고 아이도 정말 잘먹네요 👍 거래,2021년 7월 15일,5,5,5,5
53,치킨,운정1동,피자이탈리-운정점,fl**님,"콤비네이션 L /1,토마토파스타/1",맛있어요~~~~~~,2021년 7월 14일,5,5,5,5
54,치킨,운정1동,피자이탈리-운정점,ys**님,직화스테이크&쉬림프 R/1,잘먹었어욤 역쉬 최고,2021년 7월 14일,5,5,5,5
55,치킨,운정1동,피자이탈리-운정점,jh**님,"피스타세트R（클래식피자R＋클래식파스타＋음료500ml）/1(피자선택(이탈리안갈릭스테이크),파스타 선택(알리오올리오),음료선택(코카콜라 500mL))",으악 너무너무 맛있다,2021년 7월 14일,5,5,5,5
56,치킨,운정1동,피자이탈리-운정점,ma**님,"반반 피자R（10인치.음료별도）/1(반 피자선택 1(페퍼로니),반 피자선택 2(도이치휠렛),음료선택(스프라이트 1.5L),도우 추가선택(씬도우 변경))",너무 맛있게 잘 먹었습니다. 와이프도 너무 맛있다고 여기서 자주 시켜먹자고 합니다^^,2021년 7월 13일,5,5,5,5
57,치킨,운정1동,피자이탈리-운정점,me**님,페퍼로니 R /1(음료선택(스프라이트 1.5L)),배달도 빠르고 맛있어요. 설명란에 써 주신 것 처럼 좀 짭니다 ㅋㅋ,2021년 7월 13일,5,5,5,5
58,치킨,운정1동,피자이탈리-운정점,ki**님,"페퍼로니 R /1,1주년기념 핫 크리스피/1(치킨 선택(핫 크리스피))",페퍼로니 맛있네요~!!,2021년 7월 13일,5,5,5,5
59,치킨,운정1동,피자이탈리-운정점,dh**님,슈퍼슈프림 R /1,시켜먹을 때마다 맛있어서 행복하게 먹네요.,2021년 7월 13일,5,5,5,5
60,치킨,운정1동,피자이탈리-운정점,al**님,"피치세트R（클래식피자R＋핫크리스피＋음료500ml）/1(피자선택(직화스테이크&쉬림프),치킨 선택(핫 크리스피),음료선택(코카콜라 1.25L),도우 추가선택(치즈크러스트R),소스 추가선택(갈릭 2개))",배달과정에서 작은오해는 있었지만 맛있게 먹었습니다.,2021년 7월 12일,3,3,5,1
61,치킨,운정1동,피자이탈리-운정점,co**님,"반반 피자L（13인치.음료별도）/1(반 피자선택 1(콤비네이션),반 피자선택 2(슈퍼슈프림),도우추가선택(씬도우 변경))",여기 뭐에요? 피자도 맛있는데 배달 왜케 친절함? 또 주문할께요~ 담에 페페로니 피자로!!! 번창하세요!,2021년 7월 12일,4,4,4,5
62,치킨,운정1동,피자이탈리-운정점,dl**님,페퍼로니 R /1(음료선택(코카콜라 500mL)),페퍼로니 엄청 많고 맛잇어여,2021년 7월 12일,5,5,5,5
63,치킨,운정1동,피자이탈리-운정점,al**님,"반반 피스타세트R（클래식피자R＋클래식파스타＋음료500ml）/1(반 피자선택 1(페퍼로니),반 피자선택 2(치즈피자),파스타 선택(쉬림프크림),음료선택(스프라이트 500mL),도우 추가선택(치즈크러스트L))",너무 맛있게 잘먹었습니다~~:),2021년 7월 11일,5,4,4,4
64,치킨,운정1동,피자이탈리-운정점,cy**님,"솔로세트（클래식피자R＋사이드메뉴＋음료500ml）/1(피자선택(페퍼로니),사이드메뉴 선택(치즈오븐스파게티),음료선택(스프라이트 500mL),도우 추가선택(씬도우 변경),토핑추가선택(치즈 50g))",늘 시켜먹는 피자집!! 21갤 아기는 스파게티 반이상 다먹고 저희부부는 피자 다 먹었어요~ 셋이서 배 든든!!!,2021년 7월 11일,5,5,5,5
65,치킨,운정1동,피자이탈리-운정점,ma**님,페퍼로니 L /1(토핑추가선택(치즈 100g)),치즈추가했더니 짱 맛있어요!!,2021년 7월 11일,5,5,5,5
66,치킨,운정1동,피자이탈리-운정점,fr**님,직화스테이크&쉬림프 R/1,토핑이 많아서 좋았고 약간 매콤해서 느끼하지않네요,2021년 7월 10일,5,5,5,5
67,치킨,운정1동,피자이탈리-운정점,hy**님,"1＋1 Pizza L（클래식피자L＋클래식피자L）/1(피자선택 1(1.페퍼로니),피자선택 2(2.불고기)),스프라이트 1.25L/1",피자는 여기꺼 밖에 안먹을래요,2021년 7월 10일,5,5,5,5
68,치킨,운정1동,피자이탈리-운정점,qh**님,"피치세트R（클래식피자R＋핫크리스피＋음료500ml）/1(피자선택(불고기),치킨 선택(핫 크리스피),음료선택(코카콜라 500mL))",배달도 빠르고 맛도 좋았습니다. 특히 치킨맛이 일품이네요.,2021년 7월 10일,5,5,5,5
69,치킨,운정1동,피자이탈리-운정점,tm**님,"반반 솔로세트R（클래식피자R＋사이드메뉴＋음료500ml）/1(반 피자선택 1(콤비네이션),반 피자선택 2(바베큐더블소시지),사이드메뉴 선택(핫윙（8개）),음료선택(코카콜라 500mL),도우 추가선택(골드크러스트R))",윙봉 너무 맛있어요! 저는 윙봉이 제일 맛있는 것 같아요 이번에 두번째 시켜 먹었는데 고구마무스 최고입니다,2021년 7월 10일,5,4,4,4
70,치킨,운정1동,피자이탈리-운정점,ki**님,"반반 피스타세트R（클래식피자R＋클래식파스타＋음료500ml）/1(반 피자선택 1(치즈피자),반 피자선택 2(직화스테이크&쉬림프),파스타 선택(알리오올리오),음료선택(코카콜라 500mL),소스 추가선택(갈릭))",받자마자 가족끼리 노나먹느라 제대로 못찍었네요ㅠ 엄청 푸짐하게 주셨구요 저희 입맛에도 딱 맞아서 너무 맛있게 먹었습니다. 맛집을 이제야 안게 아쉽네요ㅠ 파스타도 양 많고 맛있었구요 재주문의사 무조건 있습니다!,2021년 7월 10일,5,5,5,5
71,치킨,운정1동,피자이탈리-운정점,ka**님,"페퍼로니 R /1(음료선택(스프라이트 1.5L),도우 추가선택(치즈크러스트 L))",진짜 맛있게 잘 먹었습니다. 피자는 여기에서만 시킬거임 앞으론...,2021년 7월 9일,5,5,5,5
72,치킨,운정1동,피자이탈리-운정점,2c**님,슈퍼슈프림 R /1(도우 추가선택(치즈크러스트 L)),오자마자 *먹다가 리뷰까먹어서 ㅠㅠ 운정에서 여기가제일맛있어요 무조건여기만시키세요 저10번정도시킴,2021년 7월 9일,5,5,5,5
73,치킨,운정1동,피자이탈리-운정점,mj**님,"피스타세트R（클래식피자R＋클래식파스타＋음료500ml）/1(피자선택(트리콜로레),파스타 선택(알리오올리오),음료선택(코카콜라 500mL))",너무 맛있어서 사진찍는거도 깜빡하고 먹던중에 부랴부랴 찍었습니다! 피자 맛있는건 말할거도없고 저는 알리오올리오가 너무 입에맞네요^^ 맛있게 잘먹었습니다!,2021년 7월 7일,5,5,5,5
74,치킨,운정1동,피자이탈리-운정점,jb**님,"피치세트R（클래식피자R＋핫크리스피＋음료500ml）/1(피자선택(콤비네이션),치킨 선택(핫 크리스피),음료선택(코카콜라 500mL),소스 추가선택(피클 2개))",배달이 정말 빨라요~ 피자는 평범한 옛날 피자맛이에요~ 샐러드가 참 맛있어요ㅎ,2021년 7월 7일,4,3,4,5
75,치킨,운정1동,피자이탈리-운정점,fa**님,페퍼로니 R /1,음식이 빨리나와서 퇴근하는길에 포장주문해오면 딱이어서 너무 좋아요~~b 다음에는 요거트소스 추가 필수입니다 ㅋㅋ 소스가 매력쟁이예요 ㅋㅋ,2021년 7월 6일,5,5,5,
76,치킨,운정1동,피자이탈리-운정점,1w**님,콤비네이션 R /1,항상 만족하는 피자 이탈리~~^^ 리뷰이벤트로 모듬샐러드??^^ 작은사이즈지만 알찬 토핑!! 항상 맛있게 잘먹고있습니다~~,2021년 7월 6일,5,5,5,5
77,치킨,운정1동,피자이탈리-운정점,ks**님,토마토파스타/1(파스타 추가 선택(새우5마리 추가)),맛있게 잘 먹었습니다. 번창하세요!^^,2021년 7월 6일,5,5,5,5
78,치킨,운정1동,피자이탈리-운정점,oh**님,"피치세트R（클래식피자R＋핫크리스피＋음료500ml）/1(피자선택(페퍼로니),치킨 선택(핫 크리스피),음료선택(코카콜라 500mL),도우 추가선택(체다치즈크러스트R))",피자와 치킨 진짜진짜 자주 시켜먹오요 항상 이곳에서만 시켜요~ 자주먹어도 항상 맛있어요 최고에요!,2021년 7월 6일,5,5,5,5
79,치킨,운정1동,피자이탈리-운정점,je**님,페퍼로니 R /1,맛있어요 ㅎㅎ 항상 페페로니만 먹네여 ㅎ,2021년 7월 4일,5,5,5,5
80,치킨,운정1동,피자이탈리-운정점,tu**님,치즈 R /1(사이드 추가 선택(핫윙（8개）)),윙도 맛있고 피자도 맛있었어요 배달도 야밤에 조용히 두고가주셔서 감사합니다,2021년 7월 4일,5,5,5,5
81,치킨,운정1동,피자이탈리-운정점,uk**님,"피치세트R（클래식피자R＋핫크리스피＋음료500ml）/1(피자선택(치즈피자),치킨 선택(핫 크리스피 순살),음료선택(코카콜라 500mL),사이드 추가 선택(핫윙（8개）))",비도 오고 저녁시간인데 배달 괜찮았어요! 역시 푸짐해요^^ 도우가 핑크색이네요? 신기해요 순살 아이들이 먹어도 맵지 않았어요 핫윙도 짭조름 넘 맛있게 잘 먹었어요^^,2021년 7월 3일,5,5,5,5
82,치킨,운정1동,피자이탈리-운정점,jh**님,"반반 피자L（13인치.음료별도）/1(반 피자선택 1(페퍼로니),반 피자선택 2(슈퍼슈프림),음료선택(코카콜라 1.25L))",도우도 너무 쫄깃하고 뭔가 정성들여 만들어진 피자 맛이 나요! 너무 자극적이지도 않고 맛있어요😖,2021년 7월 3일,5,5,5,5
83,치킨,운정1동,피자이탈리-운정점,ba**님,"1＋1 Pizza R（클래식피자R＋클래식피자R）/1(피자선택 1(1.불고기),피자선택 2(2.슈퍼슈프림),도우추가선택 1(1.골드크러스트L),도우추가선택 2(2.골드크러스트R)),1주년기념 핫 크리스피/1(치킨 선택(핫 크리스피)),코카콜라 1.25L/1",맛있어서 자주시켜 먹어요,2021년 7월 3일,5,5,5,5
84,치킨,운정1동,피자이탈리-운정점,do**님,고구마 R /1(음료선택(코카콜라 1.25L)),맛있게 먹었어요. 고구마무스안에 스트링치즈가 있네요!,2021년 7월 2일,5,5,5,5
85,치킨,운정1동,피자이탈리-운정점,wa**님,"페퍼로니 R /1(음료선택(코카콜라 500mL),도우 추가선택(씬도우 변경))",페페로니 피자 정말 맛있어요😋 다음에도 여기서 주문하는걸로...❤,2021년 7월 2일,5,5,5,5
86,치킨,운정1동,피자이탈리-운정점,ka**님,"페퍼로니 L /1(음료선택(스프라이트 1.5L),토핑추가선택(치즈 100g))",오늘도 땡겨서 시켰습니다. 리뷰 이벤트로 받은 치킨텐더도 맛있게 먹었습니다. 배달도 빨리왔네요.,2021년 7월 1일,5,5,5,5
87,치킨,운정1동,피자이탈리-운정점,ka**님,페퍼로니 L /1(음료선택(코카콜라 500mL)),사진에 나온것 처럼 페페로니 잔뜩 올라오네요. 맛있게 먹었습니다.,2021년 7월 1일,5,5,5,5
88,치킨,운정1동,피자이탈리-운정점,gh**님,"피치세트R（클래식피자R＋핫크리스피＋음료500ml）/1(피자선택(페퍼로니),피자 추가선택(피자 13인치로 사이즈업),치킨 선택(핫 크리스피),음료선택(스프라이트 500mL))",비주얼만큼 맛도 좋았어요~ 치킨도 양도 많고 바삭바삭하니 맛있었어요 오늘 첫 주문이었는데 피자 치킨 같이 먹고 싶을땐 여기서 계속 시켜 먹을거 같아요 잘 먹었습니다~,2021년 6월 30일,5,5,5,5
89,치킨,운정1동,피자이탈리-운정점,me**님,"고구마 R /1,코카콜라 500mL/1",고구마무스 엄청 푸짐하고 맛있었습니다. 박스 뚜껑열고 깜놀했어요. 사장님 번창하세요!,2021년 6월 30일,5,5,5,5
90,치킨,운정1동,피자이탈리-운정점,de**님,페퍼로니 R /1,페퍼로니 피자 매콤하니 맛있었어요!!! 치즈 오븐 스파게티도 맛있어서 아이들도 잘 먹었습니다^^,2021년 6월 30일,5,5,5,5
91,치킨,운정1동,피자이탈리-운정점,ze**님,페퍼로니 R /1,오랜만에시켰는데맛있어요,2021년 6월 29일,5,5,5,5
92,치킨,운정1동,피자이탈리-운정점,ga**님,이탈리안갈릭스테이크 L/1,"라지 사이즈 시키고 오븐파스타와 함께 성인 2명, 아이 2명 배부르게 잘 먹었어요~",2021년 6월 29일,5,5,5,5
93,치킨,운정1동,피자이탈리-운정점,hi**님,"트리콜로레 R/1(음료선택(코카콜라 1.25L),도우 추가선택(씬도우 변경))",맛있어요.잘먹었습니다~,2021년 6월 28일,5,5,5,5
94,치킨,운정1동,피자이탈리-운정점,ba**님,"반반 피자L（13인치.음료별도）/1(반 피자선택 1(불고기),반 피자선택 2(페퍼로니),음료선택(코카콜라 1.25L))",맛나요 자주시길게요,2021년 6월 28일,5,5,5,
